Ticker,Date/Time,O,H,L,C,VolSP,H,histVola,HV,StDev,log,sqrt(252),bigTrend,otkatPrice,hardRSI,hardOtkat,cutPrice,BuyHR,PriceTrigger,Trigger,bp,Buy,Sell,SellPrice
AAPL,2006-08-03,9.70142,9.99999,9.68713,9.94142,2.83E+12,1,1,42.63718,0.02686,0.02076,15.87451,1,0,0,0,1,0,8.95816,0,8.95816,0,0,9.70142
AAPL,2006-08-04,9.57856,9.80142,9.27999,9.75713,2.83E+12,1,1,42.57011,0.02682,-0.01871,15.87451,1,0,0,0,1,0,9.14611,0,9.14611,0,0,9.57856
AAPL,2006-08-07,9.67428,9.94285,9.47285,9.60142,2.82E+12,1,1,42.56783,0.02682,-0.01609,15.87451,1,0,0,0,1,0,8.97656,0,8.97656,0,0,9.67428
AAPL,2006-08-08,9.58428,9.58713,9.2157,9.25428,2.82E+12,1,1,42.71329,0.02691,-0.03683,15.87451,0,0,0,0,1,0,8.8333,0,8.8333,0,0,9.58428
AAPL,2006-08-09,9.34713,9.37142,9.05713,9.08428,2.82E+12,1,1,42.80524,0.02696,-0.01854,15.87451,0,0,1,0,1,0,8.51393,0,8.51393,0,0,9.34713
AAPL,2006-08-10,9.03571,9.25856,8.95713,9.15285,2.82E+12,1,1,42.79076,0.02696,0.00752,15.87451,0,0,0,0,1,0,8.35753,0,8.35753,0,0,9.03571
AAPL,2006-08-11,9.03285,9.16142,8.93999,9.09285,2.81E+12,1,1,42.44581,0.02674,-0.00658,15.87451,0,0,0,0,1,0,8.42062,0,8.42062,0,0,9.03285
AAPL,2006-08-14,9.14999,9.31713,9.0857,9.13428,2.80E+12,1,1,42.4491,0.02674,0.00455,15.87451,0,0,0,0,1,0,8.36542,0,8.36542,0,0,9.14999
AAPL,2006-08-15,9.33428,9.49999,9.25713,9.49285,2.79E+12,1,1,42.68065,0.02689,0.0385,15.87451,1,0,0,0,1,0,8.40353,0,8.40353,0,0,9.33428
AAPL,2006-08-16,9.5857,9.72428,9.47571,9.71142,2.80E+12,1,1,42.81282,0.02697,0.02276,15.87451,1,0,0,0,1,0,8.73342,0,8.73342,0,0,9.5857
AAPL,2006-08-17,9.71428,9.80856,9.59713,9.6557,2.80E+12,1,1,42.80454,0.02696,-0.00575,15.87451,1,0,0,0,1,0,8.93451,0,8.93451,0,0,9.71428
AAPL,2006-08-18,9.67285,9.77142,9.60856,9.70142,2.79E+12,1,1,42.74247,0.02693,0.00472,15.87451,1,0,0,0,1,0,8.88325,0,8.88325,0,0,9.67285
AAPL,2006-08-21,9.61428,9.6157,9.44999,9.50856,2.77E+12,1,1,41.84637,0.02636,-0.02008,15.87451,1,0,0,0,1,0,8.92531,0,8.92531,0,0,9.61428
AAPL,2006-08-22,9.5257,9.75999,9.49999,9.65999,2.75E+12,1,1,41.90408,0.0264,0.0158,15.87451,1,0,0,0,1,0,8.74788,0,8.74788,0,0,9.5257
AAPL,2006-08-23,9.71428,9.80713,9.56285,9.6157,2.74E+12,1,1,41.91215,0.0264,-0.00459,15.87451,1,0,0,0,1,0,8.88719,0,8.88719,0,0,9.71428
AAPL,2006-08-24,9.69856,9.74142,9.46713,9.68713,2.73E+12,1,1,41.9244,0.02641,0.0074,15.87451,1,0,0,0,1,0,8.84645,0,8.84645,0,0,9.69856
AAPL,2006-08-25,9.61999,9.86428,9.6157,9.82142,2.70E+12,1,1,41.78718,0.02632,0.01377,15.87451,1,0,0,0,1,0,8.91216,0,8.91216,0,0,9.61999
AAPL,2006-08-28,9.7857,9.80142,9.5257,9.56856,2.69E+12,1,1,39.28484,0.02475,-0.02608,15.87451,1,0,0,0,1,0,9.03571,0,9.03571,0,0,9.7857
AAPL,2006-08-29,9.56999,9.60856,9.30285,9.49713,2.70E+12,1,1,38.18452,0.02405,-0.00749,15.87451,0,1,0,0,1,0,8.80308,0,8.80308,0,0,9.56999
AAPL,2006-08-30,9.61999,9.68856,9.5257,9.5657,2.70E+12,1,1,38.07203,0.02398,0.00719,15.87451,1,0,0,0,1,0,8.73736,0,8.73736,0,0,9.61999
AAPL,2006-08-31,9.61142,9.75713,9.52285,9.69285,2.69E+12,1,1,38.04829,0.02397,0.0132,15.87451,1,0,0,0,1,0,8.80045,0,8.80045,0,0,9.61142
AAPL,2006-09-01,9.78285,9.80713,9.68856,9.76856,2.68E+12,1,1,38.03591,0.02396,0.00778,15.87451,1,0,0,0,1,0,8.91742,0,8.91742,0,0,9.78285
AAPL,2006-09-05,9.85285,10.21428,9.79285,10.21142,2.68E+12,1,1,38.54831,0.02428,0.04434,15.87451,1,0,0,0,1,0,8.98708,0,8.98708,0,0,9.85285
AAPL,2006-09-06,10.15428,10.24142,9.95713,10.00428,2.68E+12,1,1,38.68779,0.02437,-0.02049,15.87451,1,0,0,0,1,0,9.3945,0,9.3945,0,0,10.15428
AAPL,2006-09-07,10.0857,10.49713,10.0357,10.39999,2.68E+12,1,1,38.93364,0.02453,0.03879,15.87451,1,0,0,0,1,0,9.20393,0,9.20393,0,0,10.0857
AAPL,2006-09-08,10.48142,10.50999,10.27285,10.35999,2.67E+12,1,1,38.80533,0.02445,-0.00385,15.87451,1,0,0,0,1,0,9.56799,0,9.56799,0,0,10.48142
AAPL,2006-09-11,10.34713,10.53285,10.20285,10.35713,2.65E+12,1,1,38.77591,0.02443,-0.00028,15.87451,1,0,0,0,1,0,9.53119,0,9.53119,0,0,10.34713
AAPL,2006-09-12,10.40142,10.49285,10.20713,10.3757,2.66E+12,1,1,38.50457,0.02426,0.00179,15.87451,1,0,0,0,1,0,9.52856,0,9.52856,0,0,10.40142
AAPL,2006-09-13,10.40713,10.61713,10.32856,10.59999,2.67E+12,1,1,38.61192,0.02432,0.02139,15.87451,1,0,0,0,1,0,9.54565,0,9.54565,0,0,10.40713
AAPL,2006-09-14,10.53142,10.66713,10.49428,10.5957,2.66E+12,1,1,38.47475,0.02424,-0.0004,15.87451,1,0,0,0,1,0,9.75199,0,9.75199,0,0,10.53142
AAPL,2006-09-15,10.65713,10.71142,10.46999,10.5857,2.68E+12,1,1,38.46736,0.02423,-0.00094,15.87451,1,0,0,0,1,0,9.74805,0,9.74805,0,0,10.65713
AAPL,2006-09-18,10.54285,10.69427,10.47142,10.5557,2.68E+12,1,1,38.20491,0.02407,-0.00284,15.87451,1,0,0,0,1,0,9.73885,0,9.73885,0,0,10.54285
AAPL,2006-09-19,10.5857,10.62285,10.39999,10.53856,2.67E+12,1,1,38.11255,0.02401,-0.00163,15.87451,1,0,0,0,1,0,9.71125,0,9.71125,0,0,10.5857
AAPL,2006-09-20,10.6257,10.81142,10.60285,10.75142,2.68E+12,1,1,38.17063,0.02405,0.02,15.87451,1,0,0,0,1,0,9.69548,0,9.69548,0,0,10.6257
AAPL,2006-09-21,10.74999,10.8657,10.57428,10.66428,2.69E+12,1,1,38.14902,0.02403,-0.00814,15.87451,1,0,0,0,1,0,9.8913,0,9.8913,0,0,10.74999
AAPL,2006-09-22,10.61427,10.61999,10.36856,10.42856,2.69E+12,1,1,38.05857,0.02397,-0.02235,15.87451,1,0,0,0,1,0,9.81113,0,9.81113,0,0,10.61427
AAPL,2006-09-25,10.54428,10.83713,10.53142,10.82142,2.71E+12,1,1,38.48211,0.02424,0.03698,15.87451,1,0,0,0,1,0,9.59428,0,9.59428,0,0,10.54428
AAPL,2006-09-26,10.88285,11.11142,10.87142,11.08713,2.72E+12,1,1,38.66237,0.02436,0.02426,15.87451,1,0,0,0,1,0,9.9557,0,9.9557,0,0,10.88285
AAPL,2006-09-27,11.02427,11.06713,10.83142,10.9157,2.74E+12,1,1,38.71731,0.02439,-0.01558,15.87451,1,0,0,0,1,0,10.20016,0,10.20016,0,0,11.02427
AAPL,2006-09-28,11.00285,11.06856,10.84999,11.00142,2.75E+12,1,1,38.73391,0.0244,0.00782,15.87451,1,0,0,0,1,0,10.04245,0,10.04245,0,0,11.00285
AAPL,2006-09-29,11.0157,11.07428,10.95428,10.99713,2.75E+12,1,1,38.68116,0.02437,-0.00039,15.87451,1,0,0,0,1,0,10.1213,0,10.1213,0,0,11.0157
AAPL,2006-10-02,10.72856,10.83856,10.61427,10.69427,2.74E+12,1,1,38.93226,0.02453,-0.02793,15.87451,1,0,0,0,1,0,10.11736,0,10.11736,0,0,10.72856
AAPL,2006-10-03,10.6357,10.70713,10.4557,10.58285,2.74E+12,1,1,38.55077,0.02428,-0.01047,15.87451,1,1,0,0,1,0,9.83873,0,9.83873,0,0,10.6357
AAPL,2006-10-04,10.5857,10.77999,10.45142,10.76856,2.78E+12,1,1,38.62029,0.02433,0.0174,15.87451,1,0,0,0,1,0,9.73622,0,9.73622,0,0,10.5857
AAPL,2006-10-05,10.64713,10.87999,10.58999,10.68999,2.80E+12,1,1,38.64302,0.02434,-0.00732,15.87451,1,0,0,0,1,0,9.90708,0,9.90708,0,0,10.64713
AAPL,2006-10-06,10.63142,10.71999,10.54428,10.60285,2.81E+12,1,1,38.05012,0.02397,-0.00819,15.87451,1,1,0,0,1,0,9.83479,0,9.83479,0,0,10.63142
AAPL,2006-10-09,10.54285,10.7257,10.50428,10.66142,2.81E+12,1,1,38.05297,0.02397,0.00551,15.87451,1,1,0,0,1,0,9.75462,0,9.75462,0,0,10.54285
AAPL,2006-10-10,10.64856,10.65427,10.43999,10.54428,2.82E+12,1,1,37.72409,0.02376,-0.01105,15.87451,1,1,0,0,1,0,9.80851,0,9.80851,0,0,10.64856
AAPL,2006-10-11,10.48856,10.56856,10.37142,10.46142,2.82E+12,1,1,37.62688,0.0237,-0.00789,15.87451,1,1,0,0,1,0,9.70073,0,9.70073,0,0,10.48856
AAPL,2006-10-12,10.5157,10.76999,10.51428,10.75142,2.83E+12,1,1,37.72753,0.02377,0.02734,15.87451,1,0,0,0,1,0,9.62451,0,9.62451,0,0,10.5157
AAPL,2006-10-13,10.80427,10.98285,10.67713,10.71713,2.83E+12,1,1,37.72602,0.02377,-0.00319,15.87451,1,0,0,0,1,0,9.8913,0,9.8913,0,0,10.80427
AAPL,2006-10-16,10.74142,10.83999,10.68427,10.77142,2.83E+12,1,1,37.72916,0.02377,0.00505,15.87451,1,0,0,0,1,0,9.85976,0,9.85976,0,0,10.74142
AAPL,2006-10-17,10.71999,10.75285,10.57713,10.61285,2.84E+12,1,1,37.75452,0.02378,-0.01483,15.87451,1,1,0,0,1,0,9.9097,0,9.9097,0,0,10.71999
AAPL,2006-10-18,10.67856,10.76713,10.55856,10.64713,2.85E+12,1,1,37.69266,0.02374,0.00323,15.87451,1,1,0,0,1,0,9.76382,0,9.76382,0,0,10.67856
AAPL,2006-10-19,11.32285,11.42142,11.1657,11.28427,2.84E+12,1,1,38.21954,0.02408,0.05812,15.87451,1,0,0,0,1,0,9.79536,0,9.79536,0,0,11.32285
AAPL,2006-10-20,11.28142,11.42713,11.23856,11.42142,2.84E+12,1,1,38.01281,0.02395,0.01208,15.87451,1,0,0,0,1,0,10.38153,0,10.38153,0,0,11.28142
AAPL,2006-10-23,11.42713,11.69999,11.39285,11.63713,2.84E+12,1,1,37.65182,0.02372,0.01871,15.87451,1,0,0,0,1,0,10.5077,0,10.5077,0,0,11.42713
AAPL,2006-10-24,11.60142,11.66856,11.45713,11.57856,2.85E+12,1,1,37.63182,0.02371,-0.00505,15.87451,1,0,0,0,1,0,10.70616,0,10.70616,0,0,11.60142
AAPL,2006-10-25,11.62142,11.71427,11.57285,11.66856,2.86E+12,1,1,37.33308,0.02352,0.00774,15.87451,1,0,0,0,1,0,10.65228,0,10.65228,0,0,11.62142
AAPL,2006-10-26,11.69999,11.79999,11.58999,11.74142,2.86E+12,1,1,37.31567,0.02351,0.00622,15.87451,1,0,0,0,1,0,10.73507,0,10.73507,0,0,11.69999
AAPL,2006-10-27,11.67856,11.77856,11.42999,11.48713,2.86E+12,1,1,37.3525,0.02353,-0.0219,15.87451,1,0,0,0,1,0,10.8021,0,10.8021,0,0,11.67856
AAPL,2006-10-30,11.42713,11.55713,11.35713,11.48856,2.86E+12,1,1,36.96577,0.02329,0.00012,15.87451,1,0,0,0,1,0,10.56816,0,10.56816,0,0,11.42713
AAPL,2006-10-31,11.6357,11.66856,11.46142,11.58285,2.87E+12,1,1,36.70095,0.02312,0.00817,15.87451,1,0,0,0,1,0,10.56948,0,10.56948,0,0,11.6357
AAPL,2006-11-01,11.5857,11.6257,11.19427,11.30856,2.88E+12,1,1,36.35425,0.0229,-0.02397,15.87451,1,0,0,0,1,0,10.65622,0,10.65622,0,0,11.5857
AAPL,2006-11-02,11.27427,11.33142,11.21427,11.28284,2.88E+12,1,1,36.2269,0.02282,-0.00228,15.87451,1,0,0,0,1,0,10.40388,0,10.40388,0,0,11.27427
AAPL,2006-11-03,11.33713,11.36142,11.11285,11.18427,2.88E+12,1,1,36.19228,0.0228,-0.00877,15.87451,1,0,0,0,1,0,10.38022,0,10.38022,0,0,11.33713
AAPL,2006-11-06,11.27856,11.43713,11.20427,11.38713,2.87E+12,1,1,36.01122,0.02268,0.01798,15.87451,1,0,0,0,1,0,10.28953,0,10.28953,0,0,11.27856
AAPL,2006-11-07,11.49285,11.57142,11.44713,11.50142,2.89E+12,1,1,35.61423,0.02243,0.00999,15.87451,1,0,0,0,1,0,10.47616,0,10.47616,0,0,11.49285
AAPL,2006-11-08,11.43142,11.81285,11.41285,11.77856,2.90E+12,1,1,35.72607,0.02251,0.02381,15.87451,1,0,0,0,1,0,10.5813,0,10.5813,0,0,11.43142
AAPL,2006-11-09,11.84284,12.09856,11.73142,11.9057,2.91E+12,1,1,35.74323,0.02252,0.01074,15.87451,1,0,0,0,1,0,10.83628,0,10.83628,0,0,11.84284
AAPL,2006-11-10,11.9357,11.94285,11.7857,11.87427,2.92E+12,1,1,35.75391,0.02252,-0.00264,15.87451,1,0,0,0,1,0,10.95325,0,10.95325,0,0,11.9357
AAPL,2006-11-13,11.88856,12.06427,11.8057,12.04999,2.93E+12,1,1,35.56356,0.0224,0.01469,15.87451,1,0,0,0,1,0,10.92433,0,10.92433,0,0,11.88856
AAPL,2006-11-14,12.11427,12.14285,11.9857,12.14285,2.95E+12,1,1,35.47589,0.02235,0.00768,15.87451,1,0,0,0,1,0,11.08599,0,11.08599,0,0,12.11427
AAPL,2006-11-15,12.14999,12.27142,11.99999,12.00713,2.96E+12,1,1,35.55384,0.0224,-0.01124,15.87451,1,0,0,0,1,0,11.17142,0,11.17142,0,0,12.14999
AAPL,2006-11-16,12.12427,12.32856,12.08856,12.22999,2.96E+12,1,1,35.29757,0.02224,0.01839,15.87451,1,0,0,0,1,0,11.04656,0,11.04656,0,0,12.12427
AAPL,2006-11-17,12.16284,12.27713,12.14285,12.26427,2.96E+12,1,1,34.99695,0.02205,0.0028,15.87451,1,0,0,0,1,0,11.25159,0,11.25159,0,0,12.16284
AAPL,2006-11-20,12.19999,12.42856,12.17142,12.35285,2.97E+12,1,1,34.18661,0.02154,0.0072,15.87451,1,0,0,0,1,0,11.28313,0,11.28313,0,0,12.19999
AAPL,2006-11-21,12.48856,12.65713,12.44427,12.65713,2.98E+12,1,1,33.92672,0.02137,0.02433,15.87451,1,0,0,0,1,0,11.36462,0,11.36462,0,0,12.48856
AAPL,2006-11-22,12.71284,12.96427,12.54999,12.90142,2.99E+12,1,1,33.98674,0.02141,0.01912,15.87451,1,0,0,0,1,0,11.64456,0,11.64456,0,0,12.71284
AAPL,2006-11-24,12.78999,13.29713,12.7857,13.08999,2.97E+12,1,1,33.85758,0.02133,0.01451,15.87451,1,0,0,0,1,0,11.8693,0,11.8693,0,0,12.78999
AAPL,2006-11-27,13.2157,13.30856,12.7857,12.79142,2.99E+12,1,1,33.88303,0.02134,-0.02307,15.87451,1,0,0,0,1,0,12.04279,0,12.04279,0,0,13.2157
AAPL,2006-11-28,12.90856,13.13856,12.84427,13.1157,3.00E+12,1,1,33.98415,0.02141,0.02504,15.87451,1,0,0,0,1,0,11.7681,0,11.7681,0,0,12.90856
AAPL,2006-11-29,13.2857,13.30713,12.89284,13.11427,3.02E+12,1,1,33.93773,0.02138,-0.00011,15.87451,1,0,0,0,1,0,12.06645,0,12.06645,0,0,13.2857
AAPL,2006-11-30,13.17284,13.23999,13.00856,13.09427,3.06E+12,1,1,33.93719,0.02138,-0.00153,15.87451,1,0,0,0,1,0,12.06513,0,12.06513,0,0,13.17284
AAPL,2006-12-01,13.11427,13.18999,12.87142,13.0457,3.07E+12,1,1,32.83545,0.02068,-0.00372,15.87451,1,0,0,0,1,0,12.04673,0,12.04673,0,0,13.11427
AAPL,2006-12-04,13.1257,13.14999,12.92856,13.01713,3.08E+12,1,1,32.71943,0.02061,-0.00219,15.87451,1,0,0,0,1,0,12.00205,0,12.00205,0,0,13.1257
AAPL,2006-12-05,13.09284,13.18999,12.98142,13.03856,3.10E+12,1,1,32.21084,0.02029,0.00164,15.87451,1,0,0,0,1,0,11.97576,0,11.97576,0,0,13.09284
AAPL,2006-12-06,12.94856,13.0557,12.80999,12.83284,3.12E+12,1,1,32.09938,0.02022,-0.0159,15.87451,1,0,0,0,1,0,11.99547,0,11.99547,0,0,12.94856
AAPL,2006-12-07,12.86142,12.92856,12.41427,12.43427,3.13E+12,1,1,32.6157,0.02055,-0.03155,15.87451,1,1,1,0,1,0,11.80622,0,11.80622,0,0,12.86142
AAPL,2006-12-08,12.46142,12.76999,12.42856,12.60856,3.13E+12,1,1,32.52852,0.02049,0.01392,15.87451,1,1,0,0,1,0,11.43953,0,11.43953,0,0,12.46142
AAPL,2006-12-11,12.69999,12.75713,12.57856,12.67856,3.14E+12,1,1,27.69863,0.01745,0.00554,15.87451,1,0,0,0,1,0,11.59987,0,11.59987,0,0,12.69999
AAPL,2006-12-12,12.65856,12.69142,12.21856,12.3057,3.15E+12,1,1,28.20494,0.01777,-0.02985,15.87451,1,1,0,0,1,0,11.66427,0,11.66427,0,0,12.65856
AAPL,2006-12-13,12.56427,12.72427,12.44999,12.72142,3.15E+12,1,1,28.56693,0.018,0.03322,15.87451,1,0,0,0,1,0,11.32125,0,11.32125,0,0,12.56427
AAPL,2006-12-14,12.72142,12.85713,12.60856,12.64999,3.15E+12,1,1,28.59543,0.01801,-0.00563,15.87451,1,1,0,0,1,0,11.7037,0,11.7037,0,0,12.72142
AAPL,2006-12-15,12.71713,12.7457,12.4757,12.53142,3.18E+12,1,1,28.33382,0.01785,-0.00942,15.87451,1,1,0,0,1,0,11.63799,0,11.63799,0,0,12.71713
AAPL,2006-12-18,12.51856,12.57142,12.08427,12.20999,3.16E+12,1,1,28.6589,0.01805,-0.02598,15.87451,1,1,0,0,1,0,11.5289,0,11.5289,0,0,12.51856
AAPL,2006-12-19,12.10427,12.38284,11.9457,12.32999,3.17E+12,1,1,28.25198,0.0178,0.00978,15.87451,1,1,0,0,1,0,11.23319,0,11.23319,0,0,12.10427
AAPL,2006-12-20,12.35285,12.38142,12.1057,12.10856,3.17E+12,1,1,27.9534,0.01761,-0.01812,15.87451,1,1,0,0,1,0,11.34359,0,11.34359,0,0,12.35285
AAPL,2006-12-21,12.09999,12.21142,11.74285,11.84284,3.16E+12,1,1,28.13535,0.01772,-0.02219,15.87451,1,1,0,0,1,0,11.13988,0,11.13988,0,0,12.09999
AAPL,2006-12-22,11.92284,12.0057,11.65713,11.74285,3.14E+12,1,1,28.1145,0.01771,-0.00848,15.87451,1,1,0,0,1,0,10.89542,0,10.89542,0,0,11.92284
AAPL,2006-12-26,11.7357,11.7957,11.5557,11.64427,3.13E+12,1,1,27.99809,0.01764,-0.00843,15.87451,1,1,1,0,1,0,10.80342,0,10.80342,0,0,11.7357
AAPL,2006-12-27,11.16427,11.71427,10.96713,11.6457,3.11E+12,1,1,27.81151,0.01752,0.00012,15.87451,1,1,1,0,1,0,10.71273,0,10.71273,0,0,11.16427
AAPL,2006-12-28,11.45999,11.60713,11.37856,11.55285,3.08E+12,1,1,27.70985,0.01746,-0.00801,15.87451,1,1,1,0,1,0,10.71405,0,10.71405,0,0,11.45999
AAPL,2006-12-29,11.99285,12.19999,11.90856,12.11999,3.06E+12,1,1,27.96117,0.01761,0.04792,15.87451,1,1,0,0,1,0,10.62862,0,10.62862,0,0,11.99285
AAPL,2007-01-03,12.32713,12.36856,11.69999,11.97142,3.09E+12,1,1,27.85937,0.01755,-0.01233,15.87451,1,1,0,0,1,0,11.15039,0,11.15039,0,0,12.32713
AAPL,2007-01-04,12.00713,12.27856,11.97427,12.23713,3.10E+12,1,1,28.01435,0.01765,0.02195,15.87451,1,1,0,0,1,0,11.0137,0,11.0137,0,0,12.00713
AAPL,2007-01-05,12.25284,12.31427,12.05713,12.14999,3.12E+12,1,1,28.01936,0.01765,-0.00715,15.87451,1,1,0,0,1,0,11.25816,0,11.25816,0,0,12.25284
AAPL,2007-01-08,12.27999,12.36142,12.18285,12.20999,3.13E+12,1,1,28.01998,0.01765,0.00493,15.87451,1,0,0,0,1,0,11.17799,0,11.17799,0,0,12.27999
AAPL,2007-01-09,12.34999,13.28284,12.16427,13.22427,3.13E+12,1,1,30.02934,0.01892,0.0798,15.87451,1,0,0,0,1,0,11.23319,0,11.23319,0,0,12.34999
AAPL,2007-01-10,13.5357,13.97141,13.34999,13.85713,3.14E+12,1,1,30.65318,0.01931,0.04675,15.87451,1,0,0,0,1,0,12.16633,0,12.16633,0,0,13.5357
AAPL,2007-01-11,13.7057,13.8257,13.5857,13.6857,3.15E+12,1,1,30.72257,0.01935,-0.01245,15.87451,1,0,0,0,1,0,12.74856,0,12.74856,0,0,13.7057
AAPL,2007-01-12,13.51284,13.57999,13.31856,13.51713,3.17E+12,1,1,30.82402,0.01942,-0.01239,15.87451,1,0,0,0,1,0,12.59084,0,12.59084,0,0,13.51284
AAPL,2007-01-16,13.66856,13.89284,13.6357,13.87142,3.18E+12,1,1,30.79959,0.0194,0.02587,15.87451,1,0,0,0,1,0,12.43576,0,12.43576,0,0,13.66856
AAPL,2007-01-17,13.93713,13.94284,13.5457,13.56427,3.19E+12,1,1,31.01386,0.01954,-0.02239,15.87451,1,0,0,0,1,0,12.7617,0,12.7617,0,0,13.93713
AAPL,2007-01-18,13.15713,13.15856,12.72142,12.72427,3.20E+12,1,1,32.76549,0.02064,-0.06393,15.87451,1,0,0,1,1,0,12.47913,0,12.47913,0,0,13.15713
AAPL,2007-01-19,12.66142,12.80713,12.58856,12.64284,3.21E+12,1,1,32.78931,0.02066,-0.00642,15.87451,1,0,0,0,1,0,11.70633,0,11.70633,0,0,12.66142
AAPL,2007-01-22,12.73427,12.73713,12.2357,12.39856,3.22E+12,1,1,32.92633,0.02074,-0.01951,15.87451,1,1,0,0,1,0,11.63142,0,11.63142,0,0,12.73427
AAPL,2007-01-23,12.24713,12.50142,12.2157,12.24284,3.23E+12,1,1,32.70169,0.0206,-0.01264,15.87451,1,1,1,0,1,0,11.40667,0,11.40667,0,0,12.24713
AAPL,2007-01-24,12.38284,12.44999,12.29713,12.3857,3.24E+12,1,1,32.69424,0.0206,0.0116,15.87451,1,1,0,0,1,0,11.26342,0,11.26342,0,0,12.38284
AAPL,2007-01-25,12.44427,12.64284,12.28999,12.32142,3.25E+12,1,1,32.70951,0.02061,-0.0052,15.87451,1,1,0,0,1,0,11.39485,0,11.39485,0,0,12.44427
AAPL,2007-01-26,12.44427,12.48142,12.14142,12.19713,3.25E+12,1,1,32.72537,0.02062,-0.01014,15.87451,1,1,0,0,1,0,11.3357,0,11.3357,0,0,12.44427
AAPL,2007-01-29,12.32856,12.37856,12.21856,12.27713,3.25E+12,1,1,32.72071,0.02061,0.00654,15.87451,1,1,0,0,1,0,11.22136,0,11.22136,0,0,12.32856
AAPL,2007-01-30,12.34713,12.3557,12.17856,12.22142,3.25E+12,1,1,32.04149,0.02018,-0.00455,15.87451,1,1,0,0,1,0,11.29496,0,11.29496,0,0,12.34713
AAPL,2007-01-31,12.12284,12.2857,12.04999,12.24713,3.26E+12,1,1,31.84352,0.02006,0.0021,15.87451,1,1,0,0,1,0,11.2437,0,11.2437,0,0,12.12284
AAPL,2007-02-01,12.31856,12.32427,12.1057,12.1057,3.26E+12,1,1,31.36855,0.01976,-0.01162,15.87451,1,1,0,0,1,0,11.26736,0,11.26736,0,0,12.31856
AAPL,2007-02-02,12.01713,12.17856,11.95713,12.10713,3.27E+12,1,1,31.35768,0.01975,0.00012,15.87451,1,1,0,0,1,0,11.13725,0,11.13725,0,0,12.01713
AAPL,2007-02-05,12.04284,12.1757,11.99142,11.99142,3.27E+12,1,1,31.40601,0.01978,-0.0096,15.87451,1,1,1,0,1,0,11.13856,0,11.13856,0,0,12.04284
AAPL,2007-02-06,12.06427,12.06713,11.83713,12.02142,3.27E+12,1,1,31.40639,0.01978,0.0025,15.87451,1,1,0,0,1,0,11.0321,0,11.0321,0,0,12.06427
AAPL,2007-02-07,12.06856,12.33999,11.9357,12.30713,3.27E+12,1,1,31.44173,0.01981,0.02349,15.87451,1,1,0,0,1,0,11.0597,0,11.0597,0,0,12.06856
AAPL,2007-02-08,12.20427,12.35856,12.20142,12.31142,3.28E+12,1,1,31.44081,0.01981,0.00035,15.87451,1,1,0,0,1,0,11.32256,0,11.32256,0,0,12.20427
AAPL,2007-02-09,12.26856,12.31427,11.88713,11.8957,3.29E+12,1,1,31.94497,0.02012,-0.03435,15.87451,1,1,0,0,1,0,11.3265,0,11.3265,0,0,12.26856
AAPL,2007-02-12,12.06142,12.16856,11.94713,12.1257,3.28E+12,1,1,32.06408,0.0202,0.01915,15.87451,1,1,0,0,1,0,10.94405,0,10.94405,0,0,12.06142
AAPL,2007-02-13,12.1657,12.18427,12.04284,12.09999,3.28E+12,1,1,32.06535,0.0202,-0.00212,15.87451,1,1,0,0,1,0,11.15565,0,11.15565,0,0,12.1657
AAPL,2007-02-14,12.08999,12.23427,12.08142,12.1857,3.28E+12,1,1,31.94095,0.02012,0.00706,15.87451,1,1,0,0,1,0,11.13199,0,11.13199,0,0,12.08999
AAPL,2007-02-15,12.2057,12.23142,12.11142,12.17284,3.27E+12,1,1,31.90805,0.0201,-0.00106,15.87451,1,1,0,0,1,0,11.21085,0,11.21085,0,0,12.2057
AAPL,2007-02-16,12.17856,12.20142,12.09427,12.11856,3.27E+12,1,1,31.69803,0.01997,-0.00447,15.87451,1,1,0,0,1,0,11.19902,0,11.19902,0,0,12.17856
AAPL,2007-02-20,12.09284,12.30856,12.02285,12.27142,3.27E+12,1,1,31.24043,0.01968,0.01253,15.87451,1,0,0,0,1,0,11.14907,0,11.14907,0,0,12.09284
AAPL,2007-02-21,12.28284,12.78427,12.27999,12.74284,3.27E+12,1,1,31.56026,0.01988,0.0377,15.87451,1,0,0,0,1,0,11.2897,0,11.2897,0,0,12.28284
AAPL,2007-02-22,12.97142,12.97284,12.64713,12.78713,3.26E+12,1,1,31.44529,0.01981,0.00347,15.87451,1,0,0,0,1,0,11.72342,0,11.72342,0,0,12.97142
AAPL,2007-02-23,12.73713,12.9057,12.69284,12.72427,3.26E+12,1,1,31.44602,0.01981,-0.00493,15.87451,1,0,0,0,1,0,11.76416,0,11.76416,0,0,12.73713
AAPL,2007-02-26,12.83427,12.85713,12.5157,12.64427,3.27E+12,1,1,31.46865,0.01982,-0.00631,15.87451,1,0,0,0,1,0,11.70633,0,11.70633,0,0,12.83427
AAPL,2007-02-27,12.32856,12.43999,11.9157,11.98999,3.30E+12,1,1,32.30135,0.02035,-0.05313,15.87451,1,1,0,0,1,0,11.63273,0,11.63273,0,0,12.32856
AAPL,2007-02-28,11.85713,12.22856,11.85713,12.08713,3.32E+12,1,1,32.26605,0.02033,0.00807,15.87451,1,1,0,0,1,0,11.03079,0,11.03079,0,0,11.85713
